GDP per Capita,Population Growth (%),Urban Population (%),Primary School Enrollment (%),Secondary School Enrollment (%),Tertiary School Enrollment (%),Mortality Rate Under-5 (per 1000),"Maternal Mortality Ratio (per 100,000)",Health Expenditure (% of GDP),Access to Electricity (%),Electricity from Renewable Sources (%),Renewable Energy Consumption (%),Year,Country
,0.717573866435774,72.346,102.84593963623,97.8598175048828,56.4416389465332,24.3,,,,,,1986,Russia
,0.776688028447148,71.923,101.940208435059,,55.0355186462402,25.0,,,,,,1985,Russia
,0.757352967626051,71.497,100.542556762695,,52.4318389892578,25.7,,,,,,1984,Russia
,0.598250932058307,71.066,100.845237731934,,49.9153518676758,26.2,,,,,,1983,Russia
,0.628287744424107,70.631,100.290336608887,,47.3773307800293,26.6,,,,,,1982,Russia
,0.667503222289735,70.193,100.10913848877,100.957847595215,45.5608787536621,27.0,,,,,,1981,Russia
,0.709655479527404,69.751,101.170822143555,,44.4142189025879,27.2,,,,,,1980,Russia
,0.703053203604969,69.305,101.910301208496,,43.8902206420898,27.4,,,,,,1979,Russia
,0.702887650025717,68.698,102.038452148438,,43.9083290100098,27.6,,,,,,1978,Russia
,0.70268347396018,67.95,103.050117492676,,43.9183006286621,27.6,,,,,,1977,Russia
,0.703185038023715,67.194,103.7890625,97.9538497924805,43.4329299926758,27.6,,,,,,1976,Russia
,0.573923976270934,66.427,105.530540466309,,43.6737899780273,27.6,,,,,,1975,Russia
,0.573468037351157,65.652,106.552223205566,,43.5558395385742,27.7,,,,,,1974,Russia
,0.574501349565654,64.869,106.817108154297,,43.4306907653809,27.8,,,,,,1973,Russia
,0.57324610343637,64.078,105.368537902832,,43.5544395446777,28.0,,,,,,1972,Russia
,0.574250600262548,63.278,105.603477478027,92.7150115966797,43.8127403259277,28.4,,,,,,1971,Russia
,0.569083468255144,62.471,,,43.8706512451172,28.8,,,,,,1970,Russia
,0.569238017722672,61.638,,,,29.4,,,,,,1969,Russia
,0.5693766257186,60.783,,,,30.2,,,,,,1968,Russia
,0.569499004627627,59.918,,,,31.2,,,,,,1967,Russia
,0.568815874401956,59.048,,,,32.3,,,,,,1966,Russia
,1.11072584654368,58.173,,,,33.8,,,,,,1965,Russia
