GDP per Capita,Population Growth (%),Urban Population (%),Primary School Enrollment (%),Secondary School Enrollment (%),Tertiary School Enrollment (%),Mortality Rate Under-5 (per 1000),"Maternal Mortality Ratio (per 100,000)",Health Expenditure (% of GDP),Access to Electricity (%),Electricity from Renewable Sources (%),Renewable Energy Consumption (%),Year,Country
232.165821783332,2.5594486822631,17.496,65.6518402099609,20.1269092559814,5.48542022705078,177.7,,,,,,1985,Bangladesh
202.2878488379,2.6968421854847,17.06,67.1345672607422,20.7985191345215,5.34712982177734,183.8,,,,,,1984,Bangladesh
193.409373077802,2.77315177674919,16.631,67.8751373291016,20.7030200958252,4.85226011276245,189.6,,,,,,1983,Bangladesh
209.195741763058,2.74815261062407,16.212,66.5290222167969,,3.82046008110046,195.2,,,,,,1982,Bangladesh
235.038390676618,2.61657779088413,15.801,65.315299987793,17.3242301940918,3.10770010948181,200.5,,,,,,1981,Bangladesh
216.109852036488,2.43818084220933,14.851,66.8204193115234,19.6155605316162,3.10870003700256,205.5,,,,,,1980,Bangladesh
190.035791699715,2.34775044955404,13.701,68.686408996582,17.6225605010986,3.06245994567871,210.3,,,,,,1979,Bangladesh
166.006422429598,2.36472241594331,12.629,70.4363479614258,,2.07190990447998,214.6,,,,,,1978,Bangladesh
123.514493421219,2.27518518699809,11.63,72.5029296875,17.295389175415,2.49397993087769,218.4,,,,,,1977,Bangladesh
132.457485424647,2.22372185894254,10.701,78.2008819580078,16.9491195678711,2.22503995895386,221.6,,,,,,1976,Bangladesh
260.351516093487,2.37404977711554,9.836,76.8773803710938,,,224.1,,,,,,1975,Bangladesh
171.526205300576,2.50267229923428,9.034,72.7963790893555,,2.77257990837097,225.9,,,,,,1974,Bangladesh
113.665702670582,2.55988568235827,8.553,74.8826293945312,19.0564708709717,2.21124005317688,226.9,,,,,,1973,Bangladesh
90.6783655642567,1.40937636526714,8.221,63.0946998596191,,2.22625994682312,227.5,,,,,,1972,Bangladesh
127.995452738207,1.22773155480175,7.901,50.2889289855957,,,367.2,,,,,,1971,Bangladesh
133.142945229324,2.51113932076756,7.593,53.9459381103516,,2.04375004768372,271.9,,,,,,1970,Bangladesh
128.60792611519,2.88210170547413,7.296,,,,228.4,,,,,,1969,Bangladesh
116.940534816855,2.99968866923703,7.009,,,,229.3,,,,,,1968,Bangladesh
116.796320541279,3.00624551431494,6.733,,,,230.9,,,,,,1967,Bangladesh
106.85572352998,2.97263295334604,6.467,,,,233.3,,,,,,1966,Bangladesh
100.967875859392,2.99428073972141,6.211,,,,236.5,,,,,,1965,Bangladesh
